LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PALMEIRA DOS INDIOS;14/02/2024;800;24,5;24,8;24,5;;;;983,2;983,2;982,9;0;334;1,3;;0
PALMEIRA DOS INDIOS;14/02/2024;900;24,5;24,5;24,3;;;;983,6;983,7;983,2;0;338;1,2;38;0
PALMEIRA DOS INDIOS;14/02/2024;1000;24,9;25,1;24,5;;;;984,4;984,4;983,6;0,2;104;2;398,6;0
PALMEIRA DOS INDIOS;14/02/2024;1100;26,7;26,7;24,9;91;;;984,8;984,8;984,4;0,1;63;1,6;810,5;0
PALMEIRA DOS INDIOS;14/02/2024;1200;27,6;28;26,6;85;92;84;985;985,1;984,8;1;304;2,5;1303,7;0,2
PALMEIRA DOS INDIOS;14/02/2024;1300;29,2;29,6;27,5;75;85;73;984,4;985;984,4;2,4;278;4,5;2262;0
PALMEIRA DOS INDIOS;14/02/2024;1400;30,4;30,9;29,1;69;76;68;983,8;984,5;983,8;2,5;339;5,7;2521,4;0
PALMEIRA DOS INDIOS;14/02/2024;1500;30,8;31,3;29,1;70;85;66;983,1;983,8;983,1;3,5;70;8,5;2438;0
PALMEIRA DOS INDIOS;14/02/2024;1600;32,1;32,8;30,8;62;71;61;982,3;983,1;982,3;2,1;23;7,5;2911,9;0
PALMEIRA DOS INDIOS;14/02/2024;1700;32,5;33,1;30,9;65;75;62;981,5;982,3;981,4;2,9;29;7,1;2505,7;0,2
PALMEIRA DOS INDIOS;14/02/2024;1800;25,8;32,5;24,9;94;97;65;981,8;982,4;981,4;0,7;360;8,6;1009,5;0
PALMEIRA DOS INDIOS;14/02/2024;1900;27,6;27,6;25,4;92;97;89;981,7;982;981,4;1,2;66;2,8;897,4;0
PALMEIRA DOS INDIOS;14/02/2024;2000;27;27,7;27;93;94;91;981,9;982,1;981,6;2,2;102;6,5;294,6;0
PALMEIRA DOS INDIOS;14/02/2024;2100;26,8;27,2;26,8;94;95;93;982,5;982,5;981,8;1,4;80;3,5;40,8;0
PALMEIRA DOS INDIOS;14/02/2024;2200;26,6;26,9;26,6;97;98;94;982,8;982,8;982,5;0,1;101;2,9;;0
PALMEIRA DOS INDIOS;14/02/2024;2300;26,4;26,6;26,4;98;98;96;983,6;983,6;982,7;0,9;87;2,5;;0,2
PALMEIRA DOS INDIOS;15/02/2024;0;25,9;26,4;25,9;;100;98;984,2;984,3;983,6;1,5;146;3,3;;0
PALMEIRA DOS INDIOS;15/02/2024;100;25,5;26;25,5;;;;984,3;984,3;984,2;1,7;116;2,7;;0
PALMEIRA DOS INDIOS;15/02/2024;200;25,4;25,6;25,4;;;;984,2;984,5;984,2;1;163;2,7;;0
PALMEIRA DOS INDIOS;15/02/2024;300;25,3;25,5;25,3;;;;983,6;984,2;983,5;0,7;74;2,2;;0
PALMEIRA DOS INDIOS;15/02/2024;400;25,1;25,4;25,1;;;;983,3;983,6;983,3;0;90;1,8;;0
PALMEIRA DOS INDIOS;15/02/2024;500;25;25,2;25;;;;982,9;983,3;982,9;0;110;0,7;;0
PALMEIRA DOS INDIOS;15/02/2024;600;24,5;25,1;24,5;;;;983;983;982,9;0,5;32;2,2;;0
PALMEIRA DOS INDIOS;15/02/2024;700;24,2;24,5;24,2;;;;983,3;983,3;983;0,7;299;2,6;;0
PALMEIRA DOS INDIOS;15/02/2024;800;24;24,2;24;;;;983,6;983,6;983,2;0,4;354;2;;0
PALMEIRA DOS INDIOS;15/02/2024;900;24,2;24,2;23,9;;;;983,6;983,7;983,6;0,2;354;1,6;65,9;0,2
PALMEIRA DOS INDIOS;15/02/2024;1000;26,4;26,4;24,1;94;;;983,9;983,9;983,5;1,9;173;3,2;748,1;0
PALMEIRA DOS INDIOS;15/02/2024;1100;28,2;28,2;26,3;85;94;84;984,2;984,2;983,9;2,3;107;3,9;1723,4;0
PALMEIRA DOS INDIOS;15/02/2024;1200;28,9;29,3;28;78;85;76;984,1;984,3;984,1;2,4;32;5,1;2207,2;0
PALMEIRA DOS INDIOS;15/02/2024;1300;30,5;30,6;28,8;72;78;69;983,8;984,2;983,8;2;28;5,1;2762,5;0
PALMEIRA DOS INDIOS;15/02/2024;1400;32,4;32,6;30,5;58;72;58;983,6;983,8;983,6;2,1;82;5;3276,9;0
PALMEIRA DOS INDIOS;15/02/2024;1500;33,5;33,7;32,1;56;63;56;982,6;983,6;982,6;1,3;58;6,8;3781,1;0
PALMEIRA DOS INDIOS;15/02/2024;1600;34,6;34,6;33,3;52;56;51;981,7;982,6;981,7;2;30;5;3481,4;0
PALMEIRA DOS INDIOS;15/02/2024;1700;34,7;35,5;33,7;50;53;48;980,6;981,7;980,5;2,8;217;6,2;2971,7;0,2
PALMEIRA DOS INDIOS;15/02/2024;1800;32,5;35,2;31,1;64;70;50;980,3;980,9;980,3;4,1;45;9,1;1660,1;0
PALMEIRA DOS INDIOS;15/02/2024;1900;32,2;32,9;31,6;64;66;62;980,1;980,7;980,1;2,9;217;6,7;1660,9;0
PALMEIRA DOS INDIOS;15/02/2024;2000;29,4;32,2;29,4;79;79;64;981;981;979,8;3,4;60;6,9;223,1;0
PALMEIRA DOS INDIOS;15/02/2024;2100;28,8;29,4;28,8;82;82;79;982;982;981;2,7;64;6,5;12,3;0
PALMEIRA DOS INDIOS;15/02/2024;2200;27,9;28,8;27,9;87;87;82;982,8;982,8;982;3,9;120;6,4;;0
PALMEIRA DOS INDIOS;15/02/2024;2300;25,6;27,9;25,2;76;88;76;983,1;983,4;982,8;3,6;98;13,2;;0
PALMEIRA DOS INDIOS;16/02/2024;0;25,2;25,9;25,2;86;86;76;984,1;984,1;983,1;1,1;93;8,3;;0
PALMEIRA DOS INDIOS;16/02/2024;100;25,3;25,4;24,9;90;91;86;984,6;984,6;984,1;1,3;123;3,3;;0
PALMEIRA DOS INDIOS;16/02/2024;200;25,4;25,5;25,2;90;91;90;984,2;984,7;984,1;2,3;137;4;;0
PALMEIRA DOS INDIOS;16/02/2024;300;25,5;25,6;25,1;94;94;90;983,2;984,2;983,2;0,2;125;5,1;;0,2
PALMEIRA DOS INDIOS;16/02/2024;400;25;25,5;25;95;95;92;982,4;983,2;982,4;1;327;2,1;;0
PALMEIRA DOS INDIOS;16/02/2024;500;24,3;25;24,3;99;99;96;982,3;982,4;982,2;0,2;304;2,2;;0
PALMEIRA DOS INDIOS;16/02/2024;600;24,2;24,3;24,1;;;;982,4;982,5;982,3;0;321;1,3;;0
PALMEIRA DOS INDIOS;16/02/2024;700;24,2;24,2;24,1;;;;983;983;982,3;0;10;0,8;;0
PALMEIRA DOS INDIOS;16/02/2024;800;24,4;24,4;24,2;99;;;983,5;983,5;983;0,5;51;1,9;;0
PALMEIRA DOS INDIOS;16/02/2024;900;24,7;24,8;24,4;96;99;95;983,9;983,9;983,5;0,2;100;2,6;18,7;0
PALMEIRA DOS INDIOS;16/02/2024;1000;26,4;26,4;24,7;83;96;83;984,4;984,4;983,9;4,5;351;8;471;0
PALMEIRA DOS INDIOS;16/02/2024;1100;27,3;27,4;26,3;73;83;72;985,2;985,2;984,4;8;97;14,2;1576,8;0
PALMEIRA DOS INDIOS;16/02/2024;1200;26,7;27,5;26,3;75;77;72;984,7;985,5;984,7;6,1;23;15,3;2047,8;0
PALMEIRA DOS INDIOS;16/02/2024;1300;29,5;29,5;26,7;64;75;63;983,8;984,7;983,8;4,5;70;11,4;1799,7;0
PALMEIRA DOS INDIOS;16/02/2024;1400;32,1;32,7;29,4;51;64;51;982,9;983,8;982,9;3,4;286;9,6;3517,6;0
PALMEIRA DOS INDIOS;16/02/2024;1500;33;33,3;31,8;47;54;47;981,8;982,9;981,8;3,5;58;6,9;3905,4;0,2
PALMEIRA DOS INDIOS;16/02/2024;1600;35,2;35,2;32,9;40;49;40;980,5;981,8;980,5;3,7;8;7;3727,5;0
PALMEIRA DOS INDIOS;16/02/2024;1700;35,5;36;34,3;40;42;37;979,8;980,5;979,8;3,7;78;7,9;3442,3;0
PALMEIRA DOS INDIOS;16/02/2024;1800;35,3;36;34,9;45;45;38;979,5;979,8;979,5;3,8;305;8,1;2854,2;0
PALMEIRA DOS INDIOS;16/02/2024;1900;32,5;35,3;32,4;54;54;45;979,6;979,6;979,4;3,8;75;10,2;1203,3;0
PALMEIRA DOS INDIOS;16/02/2024;2000;31,4;32,5;31,2;56;58;54;980,2;980,2;979,6;4,3;83;8,1;779,7;0
PALMEIRA DOS INDIOS;16/02/2024;2100;29,3;31,4;29,3;65;65;55;980,5;980,7;980,2;3,5;79;7,5;120,2;0
PALMEIRA DOS INDIOS;16/02/2024;2200;28;29,3;28;74;74;65;980,9;980,9;980,5;4,4;85;8,5;;0
PALMEIRA DOS INDIOS;16/02/2024;2300;27,3;28;27,2;76;76;74;981,9;982;980,9;3,7;79;6,9;;0
PALMEIRA DOS INDIOS;17/02/2024;0;26,8;27,3;26,8;78;78;76;982,7;982,7;981,9;4,6;119;8,2;;0
PALMEIRA DOS INDIOS;17/02/2024;100;26,4;26,8;26,4;79;79;78;983;983,2;982,7;4,3;134;8;;0
PALMEIRA DOS INDIOS;17/02/2024;200;26;26,4;25,9;82;82;79;982,9;983;982,9;3,5;111;7;;0
PALMEIRA DOS INDIOS;17/02/2024;300;25,3;26;25,3;85;85;82;982,5;982,9;982,5;2,5;80;6,5;;0
PALMEIRA DOS INDIOS;17/02/2024;400;25,1;25,4;25;88;88;85;981,9;982,5;981,9;2;84;5,1;;0
PALMEIRA DOS INDIOS;17/02/2024;500;24,9;25,1;24,8;89;89;88;981,6;981,9;981,6;0,7;122;3,2;;0
PALMEIRA DOS INDIOS;17/02/2024;600;24,6;24,9;24,4;91;91;89;981,2;981,7;981,2;1,8;76;4,5;;0
PALMEIRA DOS INDIOS;17/02/2024;700;24,6;25,2;24,6;90;91;87;981,4;981,4;981;0,3;84;3,3;;0
PALMEIRA DOS INDIOS;17/02/2024;800;24;24,6;23,9;94;94;90;981,3;981,4;981,3;0,1;63;1,9;;0
PALMEIRA DOS INDIOS;17/02/2024;900;24,3;24,3;23,7;96;97;94;981,6;981,6;981,3;0;17;1,6;102,5;0
PALMEIRA DOS INDIOS;17/02/2024;1000;27;27,2;24,3;83;96;81;982;982;981,6;0,3;17;1,2;617,2;0
PALMEIRA DOS INDIOS;17/02/2024;1100;28,7;29;27;77;83;75;982,4;982,5;982;3,2;76;5,7;1427,5;0
PALMEIRA DOS INDIOS;17/02/2024;1200;30,7;30,7;28,4;69;77;69;982,1;982,5;982,1;3;112;6,3;2391,2;0
PALMEIRA DOS INDIOS;17/02/2024;1300;31,7;32,1;30,3;64;70;61;981,8;982,2;981,8;3;288;7,4;2892,5;0
PALMEIRA DOS INDIOS;17/02/2024;1400;32,7;33,4;31,5;61;65;59;981,5;981,8;981,5;4,1;340;8,3;2979,6;0
PALMEIRA DOS INDIOS;17/02/2024;1500;33,8;33,9;32,5;56;60;56;980,9;981,5;980,9;3,5;37;8,4;3165,7;0
PALMEIRA DOS INDIOS;17/02/2024;1600;33,4;34,8;33,3;55;58;52;980,1;980,9;980,1;4,4;45;8,7;3013,3;0
PALMEIRA DOS INDIOS;17/02/2024;1700;33,8;35,1;33,5;52;55;49;979,3;980,1;979,3;3,4;66;8,7;2366;0
PALMEIRA DOS INDIOS;17/02/2024;1800;35;35,5;33,3;45;54;44;978,5;979,3;978,5;3,7;76;8,5;2176,4;0
PALMEIRA DOS INDIOS;17/02/2024;1900;32,1;35,2;31,9;64;64;46;978,3;978,6;978,3;5,1;118;10,4;1071,5;0
PALMEIRA DOS INDIOS;17/02/2024;2000;30,7;32,4;30,7;72;72;63;978,8;978,9;978,3;5;76;10,1;807,7;0
PALMEIRA DOS INDIOS;17/02/2024;2100;29;30,8;29;80;80;72;978,9;979,1;978,8;5,1;79;10,1;145,7;0
PALMEIRA DOS INDIOS;17/02/2024;2200;28,1;29;28,1;82;82;80;980,3;980,3;978,9;4,9;124;8,1;;0
PALMEIRA DOS INDIOS;17/02/2024;2300;27,2;28,1;27,2;89;89;82;981;981,1;980,2;4,8;132;8;;0
PALMEIRA DOS INDIOS;18/02/2024;0;26,9;27,2;26,9;91;91;89;981,8;981,8;980,9;3,9;112;9,1;;0
PALMEIRA DOS INDIOS;18/02/2024;100;26,5;26,9;26,5;93;93;91;981,7;981,8;981,6;3,6;91;7,7;;0
PALMEIRA DOS INDIOS;18/02/2024;200;26,2;26,5;26,2;94;94;92;981,5;981,8;981,5;3,2;91;5,8;;0
PALMEIRA DOS INDIOS;18/02/2024;300;26,1;26,2;26,1;95;95;94;980,9;981,5;980,9;1,7;152;6,4;;0
PALMEIRA DOS INDIOS;18/02/2024;400;26;26,1;26;95;95;94;980,8;981;980,7;1,7;146;3,5;;0
PALMEIRA DOS INDIOS;18/02/2024;500;25,9;26;25,8;95;96;95;980,2;980,8;980,2;0,9;150;3,3;;0
PALMEIRA DOS INDIOS;18/02/2024;600;26;26,1;25,9;94;95;94;980;980,3;980;1,6;154;3,3;;0
PALMEIRA DOS INDIOS;18/02/2024;700;25,8;26,1;25,8;96;96;94;980,5;980,5;980;1;146;3,3;;0
PALMEIRA DOS INDIOS;18/02/2024;800;25,5;25,8;25,5;99;99;96;980,8;980,8;980,4;0;146;1,8;;0
PALMEIRA DOS INDIOS;18/02/2024;900;25,7;25,7;25,4;99;100;99;981,5;981,5;980,8;0;146;0;33,1;0
PALMEIRA DOS INDIOS;18/02/2024;1000;27;27,1;25,7;92;99;92;982,1;982,1;981,5;1,2;131;2;486,4;0
PALMEIRA DOS INDIOS;18/02/2024;1100;28,1;28,2;27;85;93;85;982,7;982,7;982,1;2,1;305;4;829,5;0
PALMEIRA DOS INDIOS;18/02/2024;1200;29,6;29,8;28,1;80;86;79;983;983;982,7;1,3;48;4;1426,4;0
PALMEIRA DOS INDIOS;18/02/2024;1300;30,3;30,8;29,2;73;81;72;982,4;983;982,4;1;360;3,3;1954,1;0
PALMEIRA DOS INDIOS;18/02/2024;1400;26,5;30,3;25,6;100;100;73;982,3;982,5;982,2;1,6;264;6,7;856;1,4
PALMEIRA DOS INDIOS;18/02/2024;1500;30;30;26,4;86;100;85;981,5;982,3;981,5;2;331;4,4;2362,5;0,8
PALMEIRA DOS INDIOS;18/02/2024;1600;26,2;30,1;25,7;93;94;83;981,5;981,9;981,4;3,6;326;9,7;1245,1;0
PALMEIRA DOS INDIOS;18/02/2024;1700;27,2;27,4;26,1;80;95;77;981,2;981,5;980,6;2,9;131;7,9;1031,1;0
PALMEIRA DOS INDIOS;18/02/2024;1800;25,4;27,2;25,4;92;92;79;980,8;981,2;980,7;2,3;79;5,6;265,7;0,2
PALMEIRA DOS INDIOS;18/02/2024;1900;24,5;25,4;24,4;;;;980,2;980,8;980,2;0,7;101;4;51,1;0,2
PALMEIRA DOS INDIOS;18/02/2024;2000;24,4;24,5;24,3;;;;980,7;980,7;980,2;1;62;2,2;33,7;0,2
PALMEIRA DOS INDIOS;18/02/2024;2100;24,3;24,4;24,2;;;;979,8;980,7;979,8;1,9;88;3,3;20,4;0,2
PALMEIRA DOS INDIOS;18/02/2024;2200;24,2;24,3;24,2;;;;980,3;980,3;979,5;0,3;145;3,9;;0,2
PALMEIRA DOS INDIOS;18/02/2024;2300;24,4;24,5;24,2;;;;980,9;980,9;980,3;0,8;62;2,6;;0,2
PALMEIRA DOS INDIOS;19/02/2024;0;24,7;24,7;24,4;;;;981,6;981,6;980,9;2;144;4;;0,2
PALMEIRA DOS INDIOS;19/02/2024;100;24,8;24,9;24,7;;;;981,6;981,7;981,5;2,1;145;4,4;;0
PALMEIRA DOS INDIOS;19/02/2024;200;24,9;24,9;24,7;;;;981,5;981,6;981,4;2;31;3,6;;0
PALMEIRA DOS INDIOS;19/02/2024;300;24,9;24,9;24,8;;;;981,1;981,5;981;1,1;158;3,3;;0,2
PALMEIRA DOS INDIOS;19/02/2024;400;24,9;25;24,8;;;;980,4;981,1;980,4;1,5;85;3,7;;0
PALMEIRA DOS INDIOS;19/02/2024;500;24,9;25;24,9;;;;979,7;980,4;979,7;1,2;101;3,7;;0
PALMEIRA DOS INDIOS;19/02/2024;600;24,9;24,9;24,8;;;;979,3;979,8;979,3;1,7;114;3,5;;0
PALMEIRA DOS INDIOS;19/02/2024;700;24,9;25;24,9;;;;979,2;979,3;979,1;0,1;137;3,5;;0,2
PALMEIRA DOS INDIOS;19/02/2024;800;24,8;24,9;24,7;;;;979,4;979,4;979,1;1,4;109;3,1;;0
PALMEIRA DOS INDIOS;19/02/2024;900;25;25;24,7;;;;979,6;979,7;979,4;1,7;162;3,1;39;0
PALMEIRA DOS INDIOS;19/02/2024;1000;26,3;26,3;25;97;;;980,1;980,1;979,6;2,1;193;3,7;469,1;0
PALMEIRA DOS INDIOS;19/02/2024;1100;28,1;28,5;26,3;86;97;85;980,8;980,8;980,1;4;126;7,3;1579,6;0
PALMEIRA DOS INDIOS;19/02/2024;1200;28,5;28,8;27,9;81;86;80;981,2;981,2;980,8;4,3;95;7,7;1920,5;0
PALMEIRA DOS INDIOS;19/02/2024;1300;29,4;29,5;28,4;78;83;76;981,1;981,2;981;3,7;182;6,9;1658,3;0
PALMEIRA DOS INDIOS;19/02/2024;1400;30,6;30,7;29,4;71;79;71;980,6;981,1;980,6;4,5;273;7,7;2235,5;0,2
PALMEIRA DOS INDIOS;19/02/2024;1500;31,6;32,3;30,5;64;71;63;980,1;980,7;980,1;3,1;259;7,6;2588,3;0
PALMEIRA DOS INDIOS;19/02/2024;1600;32,8;33,4;31,6;59;66;59;979;980,1;979;3,5;289;7,1;3174,2;0
PALMEIRA DOS INDIOS;19/02/2024;1700;33,5;33,6;32,7;54;63;54;977,9;979;977,9;3,7;54;8,5;2914,6;0
PALMEIRA DOS INDIOS;19/02/2024;1800;33,4;33,9;32,9;60;60;54;977,5;977,9;977,5;3,2;86;7,4;2469,8;0
PALMEIRA DOS INDIOS;19/02/2024;1900;33,2;33,7;32,8;58;62;58;977,1;977,6;977,1;3,1;88;7,1;1511,4;0
PALMEIRA DOS INDIOS;19/02/2024;2000;30,4;33,4;30,4;73;73;57;977,5;977,5;977;4,3;79;8,3;689,3;0,2
PALMEIRA DOS INDIOS;19/02/2024;2100;28,5;30,4;28,5;87;87;73;978,2;978,2;977,5;3,4;123;8,3;76,8;0
PALMEIRA DOS INDIOS;19/02/2024;2200;27,4;28,5;27,4;89;89;87;978,7;978,7;978,2;3,7;137;6,9;;0
PALMEIRA DOS INDIOS;19/02/2024;2300;26,9;27,4;26,9;92;92;89;979,6;979,6;978,6;2,7;126;6,7;;0
PALMEIRA DOS INDIOS;20/02/2024;0;26,6;26,9;26,6;95;95;92;980,1;980,2;979,6;3,4;139;7,8;;0
PALMEIRA DOS INDIOS;20/02/2024;100;26,3;26,6;26,3;95;95;95;980,4;980,4;980,1;2,8;144;5,6;;0
PALMEIRA DOS INDIOS;20/02/2024;200;26;26,4;26;95;96;95;980,1;980,4;980,1;2,9;125;5,5;;0,2
PALMEIRA DOS INDIOS;20/02/2024;300;25,8;26;25,8;95;96;95;979,8;980,1;979,8;2;86;4,9;;0
PALMEIRA DOS INDIOS;20/02/2024;400;25,4;25,8;25,4;97;97;95;979,3;979,8;979,3;1,4;128;4,1;;0
PALMEIRA DOS INDIOS;20/02/2024;500;25,2;25,4;25,2;98;98;97;978,1;979,3;978,1;1,4;313;2,6;;0
PALMEIRA DOS INDIOS;20/02/2024;600;25;25,2;25;99;99;98;978;978,1;977,9;0,9;121;2,3;;0
PALMEIRA DOS INDIOS;20/02/2024;700;24,9;25;24,9;;100;99;978,3;978,4;978;1,3;233;2;;0
PALMEIRA DOS INDIOS;20/02/2024;800;24,4;24,9;24,4;;;;978,4;978,4;978,3;1,7;106;2,7;;0
PALMEIRA DOS INDIOS;20/02/2024;900;24,9;24,9;24,3;;;;978,5;978,5;978,3;1,4;92;2,8;65,3;0
PALMEIRA DOS INDIOS;20/02/2024;1000;27,9;27,9;24,9;86;100;86;979,3;979,3;978,5;0,6;115;2,4;738,7;0
PALMEIRA DOS INDIOS;20/02/2024;1100;29,2;29,6;27,5;74;85;74;979,7;979,7;979,3;2,9;59;4,5;1633,8;0
PALMEIRA DOS INDIOS;20/02/2024;1200;30,5;31,1;29,1;67;75;67;979,9;979,9;979,7;2,5;82;5,8;2409,1;0,2
PALMEIRA DOS INDIOS;20/02/2024;1300;31,9;32,2;30,5;62;69;62;980;980,1;979,9;2,8;292;6,6;3076,7;0
PALMEIRA DOS INDIOS;20/02/2024;1400;33,5;33,9;31,5;54;62;53;979,2;980;979,2;2,6;292;12,5;3551,5;0
PALMEIRA DOS INDIOS;20/02/2024;1500;33,8;35,2;32,6;54;56;49;978,1;979,2;978,1;2,2;335;4,9;3166,8;0
PALMEIRA DOS INDIOS;20/02/2024;1600;35,3;35,6;33,1;47;56;47;976,8;978,1;976,8;2,5;275;5,3;3297,8;0
PALMEIRA DOS INDIOS;20/02/2024;1700;34,9;36,5;34,5;49;50;43;975,8;976,8;975,7;4,1;88;7,7;3225,8;0
PALMEIRA DOS INDIOS;20/02/2024;1800;32,8;34,9;32,7;59;59;49;976;976;975,6;4,4;87;9,4;1554;0
PALMEIRA DOS INDIOS;20/02/2024;1900;30,9;32,8;30,8;72;72;59;976,4;976,4;975,9;4,9;85;9,4;627;0
PALMEIRA DOS INDIOS;20/02/2024;2000;30;30,9;30;78;78;70;977,3;977,3;976,4;3,2;79;8,3;337;0
PALMEIRA DOS INDIOS;20/02/2024;2100;28,9;30;28,9;78;81;78;978;978,1;977,3;4,5;126;8;44,4;0
PALMEIRA DOS INDIOS;20/02/2024;2200;28,1;28,9;28,1;82;82;77;979;979;978;3;124;7,7;;0
PALMEIRA DOS INDIOS;20/02/2024;2300;27,6;28,1;27,6;86;86;82;979,8;979,8;979;3,8;123;7,9;;0
PALMEIRA DOS INDIOS;21/02/2024;0;26,9;27,6;26,9;90;90;86;980,7;980,7;979,8;4,2;124;7,1;;0
PALMEIRA DOS INDIOS;21/02/2024;100;26,5;26,9;26,5;92;92;89;981;981;980,6;4,1;108;7,2;;0
PALMEIRA DOS INDIOS;21/02/2024;200;26,3;26,5;26,2;91;92;91;980,9;981,1;980,9;3,4;118;7,2;;0
PALMEIRA DOS INDIOS;21/02/2024;300;25,7;26,3;25,7;94;94;91;980,2;980,9;980,2;2;232;5,2;;0
PALMEIRA DOS INDIOS;21/02/2024;400;25,3;25,7;25,2;97;97;94;979,8;980,2;979,8;1,3;138;3,8;;0
PALMEIRA DOS INDIOS;21/02/2024;500;25,1;25,3;24,9;98;99;97;979,2;979,8;979,2;1,1;86;2,2;;0
PALMEIRA DOS INDIOS;21/02/2024;600;24,7;25,1;24,7;99;99;98;979;979,2;978,9;1,1;148;2,3;;0
PALMEIRA DOS INDIOS;21/02/2024;700;24,7;24,7;24,6;;;;979,6;979,6;979;0;23;2,6;;0
PALMEIRA DOS INDIOS;21/02/2024;800;24,4;24,7;24,4;;100;100;979,8;979,9;979,6;0,8;23;2;;0
PALMEIRA DOS INDIOS;21/02/2024;900;24,7;24,7;24,2;100;;;980,2;980,2;979,7;0;357;1,9;52,5;0
PALMEIRA DOS INDIOS;21/02/2024;1000;27;27;24,7;87;100;86;980,9;980,9;980,2;0,4;79;1,4;686,9;0
PALMEIRA DOS INDIOS;21/02/2024;1100;28,9;28,9;26,6;77;88;77;981,2;981,3;980,9;1,8;51;3,6;1306,2;0
PALMEIRA DOS INDIOS;21/02/2024;1200;30,2;30,3;28,5;72;78;71;981,4;981,4;981,2;2,6;278;5,7;2018,5;0
PALMEIRA DOS INDIOS;21/02/2024;1300;32,1;32,3;29,4;62;73;61;980,9;981,4;980,9;3,1;353;7,2;3018,9;0
PALMEIRA DOS INDIOS;21/02/2024;1400;32,7;33,3;31;59;63;56;980;981;980;3,8;80;7,6;3642,4;0
PALMEIRA DOS INDIOS;21/02/2024;1500;33,8;34;32,3;55;61;55;979,1;980;979,1;4,7;84;8,2;3097,4;0
PALMEIRA DOS INDIOS;21/02/2024;1600;32,8;34,3;32,4;56;60;52;978,2;979,1;978,2;4,6;91;9,1;3313,3;0
PALMEIRA DOS INDIOS;21/02/2024;1700;32,2;33,6;32;58;62;54;977,4;978,2;977,4;6;83;9,6;2583,9;0
PALMEIRA DOS INDIOS;21/02/2024;1800;32,3;33,4;32,2;62;62;55;977,4;977,6;977,2;4,8;56;9,4;2475,5;0
PALMEIRA DOS INDIOS;21/02/2024;1900;30,1;32,3;30;68;74;62;977,3;977,5;977,2;4;123;9;467;0
PALMEIRA DOS INDIOS;21/02/2024;2000;28,4;30,1;28,4;75;75;68;978;978;977,3;4;85;8,4;277,8;0
PALMEIRA DOS INDIOS;21/02/2024;2100;27,7;28,4;27,7;83;83;75;978,8;978,8;977,9;2,6;84;7,5;70,3;0
PALMEIRA DOS INDIOS;21/02/2024;2200;27,3;27,7;27,3;86;86;83;979,8;979,9;978,8;2,8;124;5,3;;0
PALMEIRA DOS INDIOS;21/02/2024;2300;26,8;27,3;26,8;87;87;86;980,5;980,5;979,8;2,7;126;6,8;;0
PALMEIRA DOS INDIOS;22/02/2024;0;26,3;26,8;26,3;91;91;87;981,3;981,3;980,5;3,1;131;5,2;;0
PALMEIRA DOS INDIOS;22/02/2024;100;25,8;26,3;25,8;94;94;91;981,5;981,6;981,3;1,8;94;5,2;;0
PALMEIRA DOS INDIOS;22/02/2024;200;25,3;25,8;25,3;96;96;94;981,3;981,5;981,3;1,6;139;3,4;;0
PALMEIRA DOS INDIOS;22/02/2024;300;25;25,3;25;98;98;96;980,6;981,3;980,6;1,1;144;2,6;;0
PALMEIRA DOS INDIOS;22/02/2024;400;24,5;25;24,5;100;100;98;980,1;980,7;980;1,8;139;3,3;;0
PALMEIRA DOS INDIOS;22/02/2024;500;24,2;24,5;24,2;;;;979,7;980,1;979,7;1,9;101;3,8;;0
PALMEIRA DOS INDIOS;22/02/2024;600;24,1;24,2;24,1;;;;980;980,1;979,7;0;113;3,6;;0
PALMEIRA DOS INDIOS;22/02/2024;700;23,6;24,1;23,6;;;;980,2;980,3;980;0;293;1,6;;0
PALMEIRA DOS INDIOS;22/02/2024;800;23,5;23,7;23,5;;;;980,3;980,3;980,2;0;343;1,5;;0
PALMEIRA DOS INDIOS;22/02/2024;900;23,6;23,7;23,5;;;;980,9;980,9;980,3;0,1;256;1,2;41,2;0
PALMEIRA DOS INDIOS;22/02/2024;1000;25,3;25,3;23,6;93;100;93;982;982;980,9;0,6;301;2,7;495,5;0
PALMEIRA DOS INDIOS;22/02/2024;1100;28,2;28,3;25,3;80;93;79;982,3;982,4;982;1,7;70;4,6;1487;0
PALMEIRA DOS INDIOS;22/02/2024;1200;30,7;30,8;28,2;69;80;69;982,4;982,6;982,3;2,6;358;6,9;2389,7;0
PALMEIRA DOS INDIOS;22/02/2024;1300;31,5;32,2;29,9;62;71;61;982,4;982,4;982,3;3,9;66;8;3081,3;0
PALMEIRA DOS INDIOS;22/02/2024;1400;33,3;33,7;31,2;56;64;56;981,7;982,4;981,7;3,9;17;7,9;3412,5;0
PALMEIRA DOS INDIOS;22/02/2024;1500;33,8;34;32,5;54;59;54;980,8;981,8;980,7;3;77;7,9;3016,8;0
PALMEIRA DOS INDIOS;22/02/2024;1600;34,5;34,9;32,8;50;57;48;979,7;980,8;979,7;4,3;47;9,3;2907,7;0
PALMEIRA DOS INDIOS;22/02/2024;1700;34,3;35,5;33,6;52;54;48;979,2;979,8;979,2;5;83;9,5;2825,7;0
